timestamp,power_w,temperature_c,gpu_util_pct,memory_used_mib,graphics_clock_mhz,memory_clock_mhz
2026/07/30 23:11:31.344, 349.69, 65, 76, 93151, 2437, 13365
2026/07/30 23:11:32.420, 350.20, 64, 73, 93151, 2445, 13365
2026/07/30 23:11:33.491, 350.63, 64, 76, 93151, 2452, 13365
2026/07/30 23:11:34.566, 349.10, 65, 76, 93151, 2407, 13365
2026/07/30 23:11:35.640, 349.22, 65, 77, 93151, 2452, 13365
2026/07/30 23:11:36.716, 350.48, 64, 75, 93151, 2445, 13365
2026/07/30 23:11:37.796, 349.72, 64, 76, 93151, 2475, 13365
2026/07/30 23:11:38.874, 350.74, 64, 74, 93151, 2460, 13365
2026/07/30 23:11:39.954, 349.61, 64, 73, 93151, 2467, 13365
2026/07/30 23:11:41.031, 350.46, 64, 76, 93151, 2475, 13365
2026/07/30 23:11:42.108, 350.34, 65, 76, 93151, 2430, 13365
2026/07/30 23:11:43.187, 349.83, 64, 75, 93151, 2445, 13365
2026/07/30 23:11:44.261, 351.05, 64, 75, 93151, 2437, 13365
2026/07/30 23:11:45.337, 349.35, 65, 74, 93151, 2482, 13365
2026/07/30 23:11:46.418, 350.92, 65, 72, 93151, 2430, 13365
2026/07/30 23:11:47.492, 349.45, 65, 73, 93151, 2475, 13365
2026/07/30 23:11:48.565, 350.99, 64, 76, 93151, 2430, 13365
2026/07/30 23:11:49.639, 349.23, 65, 74, 93151, 2422, 13365
2026/07/30 23:11:50.710, 350.30, 65, 72, 93151, 2475, 13365
2026/07/30 23:11:51.786, 350.14, 65, 78, 93151, 2452, 13365
2026/07/30 23:11:52.856, 322.10, 65, 72, 93151, 2452, 13365
2026/07/30 23:11:53.928, 366.78, 65, 68, 93151, 2040, 13365
2026/07/30 23:11:55.004, 350.30, 65, 77, 93151, 2467, 13365
2026/07/30 23:11:56.076, 349.85, 64, 74, 93151, 2452, 13365
2026/07/30 23:11:57.155, 349.78, 64, 69, 93151, 2467, 13365
2026/07/30 23:11:58.230, 350.39, 65, 72, 93151, 2482, 13365
2026/07/30 23:11:59.306, 351.61, 65, 75, 93151, 2445, 13365
2026/07/30 23:12:00.379, 349.32, 64, 73, 93151, 2482, 13365
2026/07/30 23:12:01.455, 350.22, 65, 74, 93151, 2460, 13365
2026/07/30 23:12:02.529, 350.62, 65, 73, 93151, 2460, 13365
2026/07/30 23:12:03.599, 350.22, 65, 75, 93151, 2430, 13365
2026/07/30 23:12:04.675, 350.60, 64, 76, 93151, 2467, 13365
2026/07/30 23:12:05.752, 348.55, 65, 77, 93151, 2422, 13365
2026/07/30 23:12:06.830, 351.61, 65, 74, 93151, 2452, 13365
2026/07/30 23:12:07.909, 350.35, 65, 74, 93151, 2452, 13365
2026/07/30 23:12:08.987, 350.08, 65, 75, 93151, 2467, 13365
2026/07/30 23:12:10.060, 349.33, 65, 74, 93151, 2490, 13365
2026/07/30 23:12:11.133, 350.34, 65, 72, 93151, 2467, 13365
2026/07/30 23:12:12.212, 350.29, 64, 75, 93151, 2437, 13365
2026/07/30 23:12:13.286, 349.60, 65, 77, 93151, 2430, 13365
2026/07/30 23:12:14.362, 349.53, 64, 76, 93151, 2437, 13365
2026/07/30 23:12:15.440, 350.31, 64, 74, 93151, 2460, 13365
2026/07/30 23:12:16.512, 350.35, 65, 75, 93151, 2460, 13365
2026/07/30 23:12:17.589, 350.57, 65, 72, 93151, 2460, 13365
2026/07/30 23:12:18.662, 348.60, 65, 76, 93151, 2430, 13365
2026/07/30 23:12:19.736, 350.85, 65, 75, 93151, 2422, 13365
2026/07/30 23:12:20.816, 349.66, 65, 75, 93151, 2430, 13365
2026/07/30 23:12:21.895, 350.05, 65, 73, 93151, 2445, 13365
2026/07/30 23:12:22.968, 349.90, 64, 73, 93151, 2460, 13365
2026/07/30 23:12:24.041, 350.85, 64, 75, 93151, 2452, 13365
2026/07/30 23:12:25.114, 349.73, 64, 72, 93151, 2482, 13365
2026/07/30 23:12:26.194, 350.21, 64, 72, 93151, 2430, 13365
2026/07/30 23:12:27.270, 350.61, 65, 72, 93151, 2467, 13365
2026/07/30 23:12:28.343, 350.46, 64, 72, 93151, 2460, 13365
2026/07/30 23:12:29.420, 350.16, 65, 75, 93151, 2445, 13365
2026/07/30 23:12:30.499, 350.58, 65, 75, 93151, 2460, 13365
2026/07/30 23:12:31.575, 349.50, 65, 75, 93151, 2482, 13365
2026/07/30 23:12:32.647, 350.10, 65, 73, 93151, 2430, 13365
2026/07/30 23:12:33.727, 350.35, 64, 74, 93151, 2437, 13365
2026/07/30 23:12:34.807, 349.48, 64, 75, 93151, 2437, 13365
2026/07/30 23:12:35.885, 350.64, 65, 76, 93151, 2437, 13365
2026/07/30 23:12:36.959, 350.93, 65, 77, 93151, 2460, 13365
2026/07/30 23:12:38.040, 349.24, 64, 76, 93151, 2437, 13365
2026/07/30 23:12:39.118, 349.15, 65, 78, 93151, 2437, 13365
2026/07/30 23:12:40.192, 351.09, 64, 77, 93151, 2475, 13365
2026/07/30 23:12:41.272, 349.29, 65, 72, 93151, 2430, 13365
2026/07/30 23:12:42.347, 350.10, 65, 77, 93151, 2452, 13365
2026/07/30 23:12:43.423, 350.36, 64, 76, 93151, 2452, 13365
2026/07/30 23:12:44.499, 350.06, 65, 71, 93151, 2452, 13365
2026/07/30 23:12:45.573, 351.25, 65, 75, 93151, 2445, 13365
2026/07/30 23:12:46.649, 349.31, 65, 78, 93151, 2430, 13365
2026/07/30 23:12:47.719, 328.37, 65, 77, 93151, 2437, 13365
2026/07/30 23:12:48.786, 107.68, 59, 0, 93151, 2617, 13365
